mushroom11_tooltip,awake,xx,"Tall thin mushrooms, with a flat blue spotted cap.",Ribbit
mushroom11_hint,"4, 1, inside, dryer",xx,"Under the driest conditions inside our homes, spores of this species can be seen to form.",Ribbit
mushroom11_spore,,xx,I've seen spores of this species form inside when the moisture is removed from the air.,Ribbit
mushroom11_lore1,,xx,Occasionally the houses get a bit too damp to be comfortable for some of the less saturated frogs.,Ribbit
mushroom11_lore2,,xx,"When trying to dry the rooms out, a new mushroom was spotted, drawn to the arid conditions.",Ribbit
mushroom12_name,+1O and +1R,xx,Raucous Conecap,Ribbit
mushroom12_tooltip,awake,xx,"Thin spindly mushrooms, with a short green cap.",Ribbit
mushroom12_hint,"6, 7, water wetter, rain",xx,Even rain-soaked pools don't have enough moisture for these greedy absorbant species.,Ribbit
mushroom12_spore,,xx,I've seen spores for this mushroom form in water on rainy days when the moisture is maximised.,Ribbit
mushroom12_lore1,,xx,"As new ways of managing moisture levels developed, strange new mycelia started to appear.",Ribbit
mushroom12_lore2,,xx,The greedy stems of these mushrooms not only maintain water levels but filter out particulates.,Ribbit
mushroom13_name,-1N,xx,Grubby Parachute,Ribbit
mushroom13_tooltip,awake,xx,Small stout purple mushrooms covered with darker spots.,Ribbit
mushroom13_hint,"5, 5, mud, wetter, dawn/dusk",xx,Naturally the mud pools can't get wet enough for the conditions these mycelia need during dawn.,Ribbit
mushroom13_spore,,xx,I've seen spores of this mushroom start to form in mud during dawn when the moisture is increased.,Ribbit
mushroom13_lore1,,xx,For the most part our mud pools are kept well maintained to ensure the best conditions for spawn.,Ribbit
mushroom13_lore2,,xx,"Occasionally one is forgotten enough to become waterlogged, and purple fruits begin to bloom.",Ribbit
mushroom14_name,SUPPRESS A and x-S,xx,Pointed Deceiver,Ribbit
mushroom14_tooltip,dream,xx,"Tall reaching mushrooms, with sharp pointed blue caps.",Ribbit
mushroom14_hint,"4, 3, inside, wetter",xx,Boosting the moisture inside the dream houses can provide the perfect conditions for these spores.,Ribbit
mushroom14_spore,,xx,I've seen spores for this species appear inside dream houses when the moisture is increased.,Ribbit
mushroom14_lore1,,xx,Some of the older houses in the torporeal are often forgotten and become prone to flooding.,Ribbit
mushroom14_lore2,,xx,"These mycelia make the most of the drenched conditions, bright points peeking out of the water.",Ribbit
mushroom15_name,x-1O and x2R,xx,Chattering Bell,Ribbit
mushroom15_tooltip,dream,xx,"Big fat green mushrooms, with an engorged cap of orange spots.",Ribbit
mushroom15_hint,"3, 4, grass, night, wetter",xx,The calm grass during dreamy nights is not wet enough for this mycelia preferred environment.,Ribbit
mushroom15_spore,,xx,I've seen spores of this species appear in the grasses of dreamy nights when moisture levels are elevated.,Ribbit
mushroom15_lore1,,xx,"The huge caps of this species are swollen with water, drawn from the grass by unquenching stems.",Ribbit
mushroom15_lore2,,xx,Often used by frogs to get a quick drink without having to venture down to the lower levels.,Ribbit
mushroom16_name,-1U and +1E,xx,Frosty Jack,Ribbit
mushroom16_tooltip,waking,xx,Long thin mushrooms with sharp ice-coloured stripes.,Ribbit
mushroom16_hint,"7, 5, water, day, boost",xx,"The spores of this mushroom only form under the hottest sunny waters, beyond natural levels.",Ribbit
mushroom16_spore,,xx,I've seen spores for this species appear on the water during the day when boosted by a heater.,Ribbit
mushroom16_lore1,,xx,"It's always incredible to see nature adapt to the environment, countering unfavourable conditions.",Ribbit
mushroom16_lore2,,xx,The thin chilly stems of this species help to keep it cool even under the hottest sunny days.,Ribbit
mushroom17_name,-1E,xx,Filling Oyster,Ribbit
mushroom17_tooltip,waking,xx,Frilly interweaving frongs of dark greys and cream.,Ribbit
mushroom17_hint,"1, 3, grass, night, boost, snow",xx,Even the coldest snowy night isn't enough for these extreme arctic spores.,Ribbit
mushroom17_spore,,xx,"I've seen spores of this species form in grass during snowy nights, when boosted by a cooler.",Ribbit
mushroom17_lore1,,xx,"The strange overlapping frongs weave in and out of each other, trapping in a layer of warm air.",Ribbit
mushroom17_lore2,,xx,"Many creatures hide themselves in the crevices, taking advantage of the heat during cold nights.",Ribbit
mushroom18_name,-1R,xx,Bulbous Muffler,Ribbit
mushroom18_tooltip,waking,xx,Short pointed green caps on long spindly stems.,Ribbit
mushroom18_hint,"2, 4, mud, night, boost/snow",xx,"Under the cover of night, frozen mud makes for a perfect environment for these mycelia.",Ribbit
mushroom18_spore,,xx,I've seen spores of this species form in the mud pools at night when temperatures are made even colder.,Ribbit
mushroom18_lore1,,xx,It takes an extremely cold night to cause the sticky mud pools to freeze over completely.,Ribbit
mushroom18_lore2,,xx,"The bright green caps stand out from the frozen brown slush, catching the light of the moon.",Ribbit
mushroom19_name,SUPPRESS U and x2E,xx,False Suppressor,Ribbit
mushroom19_tooltip,dream,xx,A large conical mushroom with a vibrant red fruit.,Ribbit
mushroom19_hint,"3, 2, inside, boost",xx,Trying to cool down the inside of houses in our dreams often forms spores of this species.,Ribbit
mushroom19_spore,,xx,I've seen spores of this species form inside houses when boosted by a cooler.,Ribbit
mushroom19_lore1,,xx,"Commonly found to the north, where the cold sneaks past the insulating stone walls of the houses.",Ribbit
mushroom19_lore2,,xx,The vibrant red bell is prized as decoration by those who can handle the chilly conditions needed.,Ribbit
mushroom20_name,x-1R and x-1E,xx,Velvet Inverter,Ribbit
mushroom20_tooltip,dream,xx,"A giant purple bell shaped mushroom, with vertical stripes.",Ribbit
mushroom20_hint,"7, 3, grass, day, boost",xx,Boosting temperatures of grass beyond normal can form this dreamy species on clear days.,Ribbit
mushroom20_spore,,xx,"I've seen spores for this mushroom form in the grass of dreams during the day, when boosted by a heater.",Ribbit
mushroom20_lore1,,xx,"The torporeal experiences its own weather, even though it's not as pronounced as the waking world.",Ribbit
mushroom20_lore2,,xx,"On the hottest days of summer, these strange looking mushrooms can be seen all across the roofs.",Ribbit
mushroom21_name,MIN N,,Rude Awakening,Ribbit
mushroom21_tooltip,dream,,"Small bright white mushrooms, with sharp pointed caps.",Ribbit
mushroom21_hint,"7, 4, grass, day, T+ M+",,Sunny fields in the dream don't have enough heat or damp for these spores.,Ribbit
mushroom21_spore,,,I've seen spores of this species form in dream grass when temperature and moisture is boosted.,Ribbit
mushroom21_lore1,,,"Already rare from its picky requirements, this mushroom was banned for many years by the nobles.",Ribbit
mushroom21_lore2,,,"It has recently been allowed again for research purposes, although its usage is frowned upon.",Ribbit
mushroom22_name,MIN A and MAX S,,Torrential Prune,Ribbit
mushroom22_tooltip,dream,,"Large alternating striped mushrooms, with a purple hue.",Ribbit
mushroom22_hint,"4, 3, mud, night, T+, M-",,"This species likes cold muddy nights, made warmer and dryer than the dream normally has.",Ribbit
mushroom22_spore,temp + moisture conditions wrong way round!,,I've seen spores for this species form in muddy dreams at night when temperature is increased and moisture is reduced.,Ribbit
mushroom22_lore1,,,The large flat bell absorbs as much moisture as it can from its surroundings to save it for winter.,Ribbit
mushroom22_lore2,,,Its unique fronds just above the stem help prevent all that moisture from freezing on colder nights.,Ribbit
mushroom23_name,MAX R and MAX O,,Booming Mane,Ribbit
mushroom23_tooltip,dream,,"Enlarged yellow caps, speckled with lighter spots.",Ribbit
mushroom23_hint,"4, 4, water, dawn, T-, M-",,"The spores of this species only form under colder, dryer conditions than the sunrise-lit waters of our dreams.",Ribbit
mushroom23_spore,,,I've seen spores of this species form during the sunrise-lit waters of the dream when both temperature and moisture are reduced.,Ribbit
mushroom23_lore1,,,"Large clusters of this species form rapidly on cold dry mornings, appearing suddenly with the sunrise.",Ribbit
mushroom23_lore2,,,"The sweet taste is a favourite amongst frogs, a reminder of the honey they were fed during their youth.",Ribbit
mushroom24_name,MIN U,,Chill Pill,Ribbit
mushroom24_tooltip,dream,,"An upside-down funnel shaped cap, with red and pink stripes.",Ribbit
mushroom24_hint,"3, 3, inside, any, T-, M+",,Cooling our dream houses but increasing the moisture makes for perfect conditions for these mycelia.,Ribbit
mushroom24_spore,,,I've spotted this mushroom appear inside the houses of our dreams when the rooms are made colder and wetter.,Ribbit
mushroom24_lore1,,,"The huge funnel shape seems to defy gravity, and the inverted hollow acts as a store for water.",Ribbit
mushroom24_lore2,,,"It attracts all sorts of critters to the pools that form inside, infused with the flavour of its fruits.",Ribbit
Critters,Critters are the bugs you find across the game that you can eat and feed to tadpoles to grow big and strong. Each critter has a book entry that only shows the name and the 'hint' entry to give players a clue. Some NPCs also give critter clues in their dialogue. Hovering over a critter or the item will show the item 'tooltip' entry. Once discovered the book will show the 2 lore sentances seperated by a paragraph. The 'action' key is used in part of the description in the later ui_book_critter_x label keys.,,,Ribbit
critter1_name,,xx,Dracofly,Ribbit
critter1_tooltip,awake,xx,A pretty dragonfly flittering in the reeds.,Ribbit
critter1_hint,day/rain/reeds,xx,"Found commonly across the ponds while it's raining, drawn to the insects that make their home in the reeds.",Ribbit
critter1_lore1,,xx,"Easily startled, the Dracofly only comes out under the cover of rain to better hide its movements.",Ribbit
critter1_lore2,,xx,"It flits between the reeds that grow from the shallow water, finding easy pickings in the insects that make their home there.",Ribbit
critter1_action,,xx,flying,Ribbit
critter2_name,,xx,Speckled Empress,Ribbit
critter2_tooltip,awake,xx,A beautiful butterfly visiting the flowers.,Ribbit
critter2_hint,day/clear/flowers,xx,"Its delicate wings dislike the rain, so it prefers clear days until visiting its favourite flowers.",Ribbit
critter2_lore1,,xx,"A common sight around the ponds, the beautiful pattern of their wings is known far and wide.",Ribbit
critter2_lore2,,xx,"Originating from a small group of islands, it since migrated further north for the cooler climate.",Ribbit
critter2_action,,xx,fluttering,Ribbit
critter3_name,,xx,Marshfly,Ribbit
critter3_tooltip,awake,xx,Small flies buzzing around the marshland.,Ribbit
critter3_hint,"dawn/clear/lilypads, dont use double quotes pls!",xx,"Most active before the sun fully rises, hence the saying 'the early frog catches the fly!'",Ribbit
critter3_lore1,,xx,"Spawning in small groups for protection, they are drawn to droplets of water caught on the lilypads.",Ribbit
critter3_lore2,,xx,It's often wondered if the main reason for our love of lilypads is purely for the steady supply of snacks they provide...,Ribbit
critter3_action,,xx,flitting,Ribbit
critter4_name,,xx,Pond Skater,Ribbit
critter4_tooltip,awake,xx,A strange insect skimming across the water.,Ribbit
critter4_hint,dusk/clear/frogbit,xx,"Not able to stand the heat of the day, they wait until the waters start to cool before coming out.",Ribbit
critter4_lore1,,xx,They dart across the water with a surprising speed for such a small size.,Ribbit
critter4_lore2,,xx,The smaller leaves of frogbit make for excellent cover and allow for a quick escape if needed.,Ribbit
critter4_action,,xx,skitting,Ribbit
critter5_name,,xx,Dreamfly,Ribbit
critter5_tooltip,dream,xx,A glowing dragonfly flittering through the dream.,Ribbit
critter5_hint,day/clear/reeds,xx,"The dream counterpart of the Dracofly, although it is put off by the strange rains of the torporeal.",Ribbit
critter5_lore1,,xx,"Slightly smaller than its waking counterpart, as hibernators always have trouble remembering the correct size of things.",Ribbit
critter5_lore2,,xx,Their dislike of rain makes it a uncommon sight for travellers of the torporeal.,Ribbit
critter5_action,,xx,flying,Ribbit
critter6_name,,xx,Forgotten Wish,Ribbit
critter6_tooltip,dream,xx,"A whisper of a butterfly, visiting the flowers.",Ribbit
critter6_hint,day/rain/flowers,xx,Its stronger wings allow it to use the updraft from torporeal weather to get around.,Ribbit
critter6_lore1,,xx,"Unlike its opposing manifestation, its reinforced wings allow it to take advantage of the rising rains of the dreams.",Ribbit
critter6_lore2,,xx,They are a comforting view for the often lonely frogs passing through.,Ribbit
critter6_action,,xx,fluttering,Ribbit
critter7_name,,xx,Firefly,Ribbit
critter7_tooltip,dream,xx,Small flies lighting up the dream.,Ribbit
critter7_hint,night/clear/lilypads,xx,"While not much different to our own eyes, they prefer the darker nights of the dream to come out.",Ribbit
critter7_lore1,,xx,"Sleeping through the day, they save their energy to explore the ponds at night.",Ribbit
critter7_lore2,,xx,"The light they give off helps to guide the way for other creatures, and is a welcome sight for those who might have got lost.",Ribbit
critter7_action,,xx,flitting,Ribbit
critter8_name,,xx,Moon Jelly,Ribbit
critter8_tooltip,dream,xx,"A fragment of dreams, drifting above the shallow water.",Ribbit
critter8_hint,got from harvesting the bigger mother jellies,xx,Fragments of the Mother Jellies found all throughout the torporeal.,Ribbit
critter8_lore1,,xx,"With so many hibernators dreaming together, it's only natural their thoughts manifest in some form.",Ribbit
critter8_lore2,,xx,"Looking through the translucent bell, one can often catch glimpses of other's memories.",Ribbit
critter8_action,,xx,floating,Ribbit
critter9_name,,xx,Pink Dasher,Ribbit
